Site Name,Day,Hour,Solar Zenith Angle,Clearsky DHI,Clearsky DNI,Clearsky GHI,Relative Humidity,DHI,DNI,GHI,Energy Output(kWh),Datetime
site4,21,13,53.1,111.37,809.68,605.45,32.51,107.98,854.76,602.39,12.912,2023-01-21 13:00:00
site4,21,14,66.06,89.9,687.58,398.92,34.73,206.21,21.29,226.58,8.736,2023-01-21 14:00:00
site4,21,15,77.79,58.65,470.62,159.65,41.28,62.18,486.87,157.08,8.448,2023-01-21 15:00:00
site4,21,16,92.24,0.0,0.0,0.0,58.65,0.0,0.0,0.0,6.48,2023-01-21 16:00:00
site4,21,17,104.04,0.0,0.0,0.0,59.95,0.0,0.0,0.0,3.552,2023-01-21 17:00:00
site4,21,18,118.0,0.0,0.0,0.0,64.58,0.0,0.0,0.0,1.296,2023-01-21 18:00:00
site4,21,19,129.52,0.0,0.0,0.0,66.29,0.0,0.0,0.0,0.336,2023-01-21 19:00:00
site4,21,20,143.93,0.0,0.0,0.0,64.29,0.0,0.0,0.0,0.0,2023-01-21 20:00:00
site4,21,21,149.77,0.0,0.0,0.0,68.7,0.0,0.0,0.0,0.0,2023-01-21 21:00:00
site4,21,22,151.51,0.0,0.0,0.0,69.42,0.0,0.0,0.0,0.0,2023-01-21 22:00:00
site4,21,23,148.13,0.0,0.0,0.0,73.42,0.0,0.0,0.0,0.0,2023-01-21 23:00:00
site4,22,0,137.68,0.0,0.0,0.0,75.21,0.0,0.0,0.0,0.0,2023-01-22 00:00:00
site4,22,1,127.61,0.0,0.0,0.0,79.08,0.0,0.0,0.0,0.0,2023-01-22 01:00:00
site4,22,2,113.19,0.0,0.0,0.0,81.07,0.0,0.0,0.0,0.0,2023-01-22 02:00:00
site4,22,3,104.34,0.0,0.0,0.0,75.61,0.0,0.0,0.0,0.0,2023-01-22 03:00:00
site4,22,4,87.43,13.34,75.24,15.23,72.19,12.72,75.44,15.17,0.048,2023-01-22 04:00:00
site4,22,5,75.08,72.63,530.4,212.95,56.91,70.46,551.62,201.79,0.96,2023-01-22 05:00:00
site4,22,6,63.2,94.96,747.8,465.33,46.5,99.3,755.11,458.79,2.976,2023-01-22 06:00:00
site4,22,7,50.36,115.17,819.3,671.11,40.31,111.74,815.65,682.66,7.152,2023-01-22 07:00:00
site4,22,8,37.77,124.91,866.38,864.59,37.06,128.65,886.89,856.05,11.088,2023-01-22 08:00:00
site4,22,9,29.5,107.65,972.08,970.14,35.58,104.53,983.03,967.96,10.32,2023-01-22 09:00:00
site4,22,10,25.35,106.93,987.2,970.85,34.36,104.02,937.94,984.03,18.912,2023-01-22 10:00:00
site4,22,11,30.52,103.8,936.3,963.65,32.84,101.03,937.14,947.06,24.24,2023-01-22 11:00:00
site4,22,12,39.93,97.37,908.28,792.72,32.87,96.39,952.3,814.45,24.24,2023-01-22 12:00:00
site4,22,13,52.18,91.0,865.17,636.03,33.69,91.44,879.15,639.88,18.72,2023-01-22 13:00:00
site4,22,14,65.45,75.53,768.53,414.47,34.59,76.6,753.42,413.98,18.528,2023-01-22 14:00:00
site4,22,15,75.86,51.54,516.73,156.05,44.47,52.11,528.46,166.39,9.216,2023-01-22 15:00:00
site4,22,16,94.51,0.0,0.0,0.0,59.46,0.0,0.0,0.0,8.88,2023-01-22 16:00:00
site4,22,17,103.83,0.0,0.0,0.0,59.08,0.0,0.0,0.0,5.472,2023-01-22 17:00:00
site4,22,18,116.76,0.0,0.0,0.0,62.04,0.0,0.0,0.0,1.728,2023-01-22 18:00:00
site4,22,19,129.16,0.0,0.0,0.0,63.18,0.0,0.0,0.0,0.336,2023-01-22 19:00:00
site4,22,20,139.42,0.0,0.0,0.0,64.97,0.0,0.0,0.0,0.0,2023-01-22 20:00:00
site4,22,21,157.39,0.0,0.0,0.0,72.13,0.0,0.0,0.0,0.0,2023-01-22 21:00:00
site4,22,22,158.98,0.0,0.0,0.0,74.94,0.0,0.0,0.0,0.0,2023-01-22 22:00:00
site4,22,23,154.66,0.0,0.0,0.0,74.43,0.0,0.0,0.0,0.0,2023-01-22 23:00:00
site4,23,0,139.27,0.0,0.0,0.0,77.67,0.0,0.0,0.0,0.0,2023-01-23 00:00:00
site4,23,1,131.57,0.0,0.0,0.0,80.79,0.0,0.0,0.0,0.0,2023-01-23 01:00:00
site4,23,2,115.42,0.0,0.0,0.0,85.53,0.0,0.0,0.0,0.0,2023-01-23 02:00:00
site4,23,3,100.97,0.0,0.0,0.0,85.23,0.0,0.0,0.0,0.0,2023-01-23 03:00:00
site4,23,4,88.31,11.68,60.94,13.67,74.98,11.68,60.62,13.97,0.096,2023-01-23 04:00:00
site4,23,5,77.4,79.62,483.91,206.8,59.85,76.84,511.3,206.41,1.056,2023-01-23 05:00:00
site4,23,6,61.18,112.21,713.58,431.6,48.69,114.89,705.39,425.73,2.688,2023-01-23 06:00:00
site4,23,7,49.63,135.79,784.76,665.25,43.57,134.07,802.13,659.5,6.768,2023-01-23 07:00:00
site4,23,8,36.74,154.19,865.87,845.58,36.56,148.66,834.99,815.76,13.008,2023-01-23 08:00:00
site4,23,9,29.77,108.31,969.71,962.87,36.35,112.14,942.47,900.94,18.144,2023-01-23 09:00:00
site4,23,10,26.25,104.37,971.13,974.55,34.77,110.52,967.9,976.78,21.936,2023-01-23 10:00:00
site4,23,11,31.32,103.11,943.11,888.69,33.75,101.17,920.95,910.37,20.256,2023-01-23 11:00:00
site4,23,12,39.08,99.22,934.4,823.87,33.65,100.84,914.32,800.38,13.824,2023-01-23 12:00:00
site4,23,13,50.67,92.3,848.71,633.35,33.36,86.19,900.31,622.05,21.552,2023-01-23 13:00:00
site4,23,14,66.23,74.33,750.21,386.9,37.12,70.69,783.41,400.39,18.384,2023-01-23 14:00:00
site4,23,15,75.61,48.91,558.85,157.24,44.41,51.56,549.7,153.11,10.368,2023-01-23 15:00:00
site4,23,16,95.79,0.0,0.0,0.0,58.32,0.0,0.0,0.0,6.336,2023-01-23 16:00:00
site4,23,17,102.16,0.0,0.0,0.0,57.46,0.0,0.0,0.0,1.968,2023-01-23 17:00:00
site4,23,18,122.41,0.0,0.0,0.0,61.61,0.0,0.0,0.0,1.056,2023-01-23 18:00:00
site4,23,19,135.81,0.0,0.0,0.0,63.52,0.0,0.0,0.0,0.144,2023-01-23 19:00:00
site4,23,20,146.1,0.0,0.0,0.0,67.09,0.0,0.0,0.0,0.0,2023-01-23 20:00:00
site4,23,21,148.46,0.0,0.0,0.0,67.91,0.0,0.0,0.0,0.0,2023-01-23 21:00:00
site4,23,22,151.42,0.0,0.0,0.0,67.09,0.0,0.0,0.0,0.0,2023-01-23 22:00:00
site4,23,23,155.0,0.0,0.0,0.0,71.02,0.0,0.0,0.0,0.0,2023-01-23 23:00:00
site4,24,0,144.97,0.0,0.0,0.0,70.99,0.0,0.0,0.0,0.0,2023-01-24 00:00:00
site4,24,1,124.05,0.0,0.0,0.0,78.36,0.0,0.0,0.0,0.0,2023-01-24 01:00:00
site4,24,2,118.36,0.0,0.0,0.0,81.92,0.0,0.0,0.0,0.0,2023-01-24 02:00:00
site4,24,3,106.49,0.0,0.0,0.0,82.54,0.0,0.0,0.0,0.0,2023-01-24 03:00:00
site4,24,4,85.33,11.95,128.84,15.51,71.38,6.21,0.0,6.04,0.0,2023-01-24 04:00:00
site4,24,5,78.02,53.82,616.52,214.83,57.29,117.76,39.19,133.91,0.24,2023-01-24 05:00:00
site4,24,6,62.06,71.56,794.71,464.05,44.14,266.98,50.5,280.9,2.016,2023-01-24 06:00:00
site4,24,7,48.88,82.57,924.24,665.57,34.37,268.16,316.1,475.83,7.152,2023-01-24 07:00:00
site4,24,8,38.61,90.55,955.26,813.76,29.68,90.09,947.56,868.73,11.856,2023-01-24 08:00:00
site4,24,9,29.77,115.56,915.55,966.86,27.57,403.22,249.18,632.03,17.664,2023-01-24 09:00:00
site4,24,10,25.79,116.29,919.3,963.6,27.95,418.68,303.84,684.05,19.392,2023-01-24 10:00:00
site4,24,11,30.16,112.94,942.91,917.83,27.68,331.9,461.91,705.76,18.528,2023-01-24 11:00:00
site4,24,12,41.2,112.96,936.11,786.34,26.84,353.56,247.9,551.16,20.016,2023-01-24 12:00:00
site4,24,13,50.36,99.96,848.41,602.29,27.77,290.1,212.2,401.05,7.92,2023-01-24 13:00:00
site4,24,14,65.27,78.73,765.75,403.79,29.2,162.03,381.11,317.18,0.576,2023-01-24 14:00:00
site4,24,15,77.38,52.9,501.84,151.37,44.21,70.4,6.79,70.54,1.008,2023-01-24 15:00:00
site4,24,16,92.32,0.0,0.0,0.0,56.06,0.0,0.0,0.0,4.32,2023-01-24 16:00:00
site4,24,17,106.63,0.0,0.0,0.0,56.32,0.0,0.0,0.0,3.648,2023-01-24 17:00:00
site4,24,18,120.72,0.0,0.0,0.0,57.83,0.0,0.0,0.0,1.008,2023-01-24 18:00:00
site4,24,19,136.16,0.0,0.0,0.0,58.81,0.0,0.0,0.0,0.144,2023-01-24 19:00:00
site4,24,20,140.27,0.0,0.0,0.0,60.98,0.0,0.0,0.0,0.0,2023-01-24 20:00:00
site4,24,21,157.56,0.0,0.0,0.0,61.62,0.0,0.0,0.0,0.0,2023-01-24 21:00:00
site4,24,22,162.65,0.0,0.0,0.0,64.87,0.0,0.0,0.0,0.0,2023-01-24 22:00:00
site4,24,23,155.32,0.0,0.0,0.0,65.81,0.0,0.0,0.0,0.0,2023-01-24 23:00:00
site4,25,0,142.72,0.0,0.0,0.0,68.86,0.0,0.0,0.0,0.0,2023-01-25 00:00:00
site4,25,1,128.36,0.0,0.0,0.0,71.69,0.0,0.0,0.0,0.0,2023-01-25 01:00:00
site4,25,2,115.4,0.0,0.0,0.0,74.08,0.0,0.0,0.0,0.0,2023-01-25 02:00:00
site4,25,3,106.34,0.0,0.0,0.0,76.97,0.0,0.0,0.0,0.0,2023-01-25 03:00:00
site4,25,4,90.39,11.82,58.28,12.97,79.17,4.89,0.0,4.94,0.048,2023-01-25 04:00:00
site4,25,5,75.54,63.27,523.76,205.46,71.4,46.08,1.0,48.86,0.864,2023-01-25 05:00:00
site4,25,6,64.34,90.1,748.31,442.51,58.87,226.97,166.44,303.82,3.264,2023-01-25 06:00:00
site4,25,7,50.46,103.08,816.74,644.44,48.71,250.67,14.17,258.18,5.76,2023-01-25 07:00:00
site4,25,8,36.89,115.61,848.82,798.02,44.05,340.23,167.07,474.62,12.384,2023-01-25 08:00:00
site4,25,9,28.89,130.8,890.81,898.94,45.28,318.18,12.18,331.13,17.856,2023-01-25 09:00:00
site4,25,10,26.23,133.59,878.29,900.28,46.75,438.88,93.34,521.64,21.12,2023-01-25 10:00:00
site4,25,11,32.08,134.71,872.84,896.72,46.58,394.83,282.82,641.15,19.296,2023-01-25 11:00:00
site4,25,12,40.19,137.51,853.28,772.95,50.17,181.24,2.03,191.02,21.696,2023-01-25 12:00:00
site4,25,13,50.82,120.5,743.96,563.26,55.33,56.45,0.0,53.1,11.568,2023-01-25 13:00:00
site4,25,14,65.44,104.84,635.26,367.74,61.33,113.26,3.92,116.81,4.032,2023-01-25 14:00:00
site4,25,15,81.99,65.98,363.92,138.83,69.16,11.25,0.0,11.23,1.008,2023-01-25 15:00:00
site4,25,16,95.31,0.0,0.0,0.0,76.84,0.0,0.0,0.0,6.624,2023-01-25 16:00:00
site4,25,17,102.76,0.0,0.0,0.0,79.47,0.0,0.0,0.0,2.544,2023-01-25 17:00:00
site4,25,18,115.49,0.0,0.0,0.0,82.83,0.0,0.0,0.0,1.104,2023-01-25 18:00:00
site4,25,19,133.01,0.0,0.0,0.0,84.16,0.0,0.0,0.0,0.24,2023-01-25 19:00:00
site4,25,20,145.14,0.0,0.0,0.0,89.62,0.0,0.0,0.0,0.0,2023-01-25 20:00:00
site4,25,21,156.67,0.0,0.0,0.0,90.03,0.0,0.0,0.0,0.0,2023-01-25 21:00:00
site4,25,22,155.0,0.0,0.0,0.0,94.79,0.0,0.0,0.0,0.0,2023-01-25 22:00:00
site4,25,23,147.66,0.0,0.0,0.0,94.94,0.0,0.0,0.0,0.0,2023-01-25 23:00:00
site4,26,0,139.17,0.0,0.0,0.0,93.93,0.0,0.0,0.0,0.0,2023-01-26 00:00:00
site4,26,1,130.68,0.0,0.0,0.0,93.43,0.0,0.0,0.0,0.0,2023-01-26 01:00:00
site4,26,2,120.01,0.0,0.0,0.0,99.52,0.0,0.0,0.0,0.0,2023-01-26 02:00:00
site4,26,3,101.6,0.0,0.0,0.0,94.3,0.0,0.0,0.0,0.0,2023-01-26 03:00:00
site4,26,4,90.92,10.14,33.75,10.67,90.96,10.31,32.95,11.26,0.048,2023-01-26 04:00:00
site4,26,5,74.23,72.42,496.26,187.24,78.55,71.15,498.5,197.76,0.624,2023-01-26 05:00:00
site4,26,6,61.93,100.79,713.03,408.58,68.64,87.82,0.0,86.94,2.256,2023-01-26 06:00:00
site4,26,7,48.59,120.89,790.08,644.21,58.97,315.4,147.6,406.93,7.488,2023-01-26 07:00:00
site4,26,8,37.64,127.86,821.91,781.76,50.19,371.65,224.28,559.62,13.92,2023-01-26 08:00:00
site4,26,9,29.02,137.35,898.33,896.29,45.73,406.45,83.8,494.4,18.624,2023-01-26 09:00:00
site4,26,10,27.2,133.29,914.07,923.43,42.66,430.66,287.88,656.16,22.416,2023-01-26 10:00:00
site4,26,11,32.23,132.92,915.35,892.3,42.05,461.51,136.46,574.34,18.24,2023-01-26 11:00:00
site4,26,12,41.61,119.28,837.81,790.71,41.47,120.88,834.33,791.98,13.056,2023-01-26 12:00:00
site4,26,13,53.35,107.63,807.63,605.56,41.26,105.8,807.34,596.4,15.408,2023-01-26 13:00:00
site4,26,14,65.36,82.96,716.95,377.04,43.25,85.06,674.25,374.88,18.0,2023-01-26 14:00:00
site4,26,15,80.49,52.7,444.27,139.47,49.47,53.79,448.29,143.9,11.328,2023-01-26 15:00:00
site4,26,16,90.93,0.0,0.0,0.0,59.39,0.0,0.0,0.0,7.248,2023-01-26 16:00:00
site4,26,17,107.79,0.0,0.0,0.0,62.04,0.0,0.0,0.0,3.168,2023-01-26 17:00:00
site4,26,18,121.26,0.0,0.0,0.0,63.21,0.0,0.0,0.0,1.488,2023-01-26 18:00:00
site4,26,19,131.8,0.0,0.0,0.0,67.06,0.0,0.0,0.0,0.384,2023-01-26 19:00:00
site4,26,20,146.41,0.0,0.0,0.0,68.97,0.0,0.0,0.0,0.0,2023-01-26 20:00:00
site4,26,21,159.13,0.0,0.0,0.0,72.4,0.0,0.0,0.0,0.0,2023-01-26 21:00:00
site4,26,22,151.66,0.0,0.0,0.0,71.97,0.0,0.0,0.0,0.0,2023-01-26 22:00:00
site4,26,23,150.45,0.0,0.0,0.0,73.37,0.0,0.0,0.0,0.0,2023-01-26 23:00:00
site4,27,0,141.57,0.0,0.0,0.0,77.85,0.0,0.0,0.0,0.0,2023-01-27 00:00:00
site4,27,1,126.89,0.0,0.0,0.0,73.71,0.0,0.0,0.0,0.0,2023-01-27 01:00:00
site4,27,2,120.16,0.0,0.0,0.0,75.52,0.0,0.0,0.0,0.0,2023-01-27 02:00:00
site4,27,3,105.16,0.0,0.0,0.0,82.64,0.0,0.0,0.0,0.0,2023-01-27 03:00:00
site4,27,4,92.38,10.03,83.19,12.45,75.58,10.09,80.68,12.25,0.048,2023-01-27 04:00:00
site4,27,5,76.96,56.99,571.4,211.6,67.16,59.3,583.76,212.08,0.96,2023-01-27 05:00:00
site4,27,6,64.56,79.81,760.18,431.87,53.99,77.34,779.9,441.9,1.872,2023-01-27 06:00:00
site4,27,7,48.97,92.34,864.73,662.39,43.15,90.17,884.67,656.96,2.256,2023-01-27 07:00:00
site4,27,8,39.47,103.66,958.68,827.73,38.76,140.06,0.0,136.32,2.4,2023-01-27 08:00:00
site4,27,9,29.88,105.71,965.25,959.11,35.9,229.21,0.0,229.26,11.184,2023-01-27 09:00:00
site4,27,10,26.73,105.0,916.45,957.75,34.15,401.68,7.26,414.51,17.856,2023-01-27 10:00:00
site4,27,11,31.07,100.94,916.9,883.56,30.9,103.46,982.18,915.07,15.504,2023-01-27 11:00:00
site4,27,12,39.96,96.79,893.8,770.72,32.26,95.37,958.25,804.91,11.472,2023-01-27 12:00:00
site4,27,13,52.44,86.47,900.31,622.73,31.83,86.06,841.25,623.28,4.992,2023-01-27 13:00:00
site4,27,14,64.87,66.27,799.65,397.0,33.76,71.24,763.33,382.22,2.448,2023-01-27 14:00:00
site4,27,15,77.63,44.53,542.1,147.67,43.13,45.25,560.97,143.49,2.064,2023-01-27 15:00:00
site4,27,16,93.08,0.0,0.0,0.0,53.73,0.0,0.0,0.0,3.696,2023-01-27 16:00:00
site4,27,17,103.09,0.0,0.0,0.0,54.7,0.0,0.0,0.0,4.224,2023-01-27 17:00:00
site4,27,18,118.07,0.0,0.0,0.0,55.54,0.0,0.0,0.0,1.2,2023-01-27 18:00:00
site4,27,19,129.93,0.0,0.0,0.0,59.01,0.0,0.0,0.0,0.192,2023-01-27 19:00:00
site4,27,20,146.2,0.0,0.0,0.0,58.25,0.0,0.0,0.0,0.0,2023-01-27 20:00:00
site4,27,21,154.56,0.0,0.0,0.0,63.81,0.0,0.0,0.0,0.0,2023-01-27 21:00:00
site4,27,22,155.42,0.0,0.0,0.0,68.85,0.0,0.0,0.0,0.0,2023-01-27 22:00:00
site4,27,23,157.01,0.0,0.0,0.0,77.01,0.0,0.0,0.0,0.0,2023-01-27 23:00:00
site4,28,0,141.72,0.0,0.0,0.0,81.58,0.0,0.0,0.0,0.0,2023-01-28 00:00:00
site4,28,1,125.45,0.0,0.0,0.0,82.33,0.0,0.0,0.0,0.0,2023-01-28 01:00:00
site4,28,2,114.89,0.0,0.0,0.0,88.12,0.0,0.0,0.0,0.0,2023-01-28 02:00:00
site4,28,3,105.59,0.0,0.0,0.0,90.12,0.0,0.0,0.0,0.0,2023-01-28 03:00:00
site4,28,4,86.82,10.22,89.94,11.82,87.62,10.21,92.27,12.1,0.096,2023-01-28 04:00:00
site4,28,5,75.28,57.89,591.22,205.17,72.78,59.01,569.02,204.4,0.816,2023-01-28 05:00:00
site4,28,6,64.17,87.48,739.12,437.53,59.9,92.68,760.7,442.22,2.256,2023-01-28 06:00:00
site4,28,7,48.41,105.22,871.46,640.24,52.6,107.81,872.29,676.37,7.488,2023-01-28 07:00:00
site4,28,8,37.97,114.17,925.44,823.98,44.35,253.52,1.0,267.71,14.688,2023-01-28 08:00:00
site4,28,9,30.1,160.68,822.56,871.15,41.42,464.21,41.61,496.28,16.176,2023-01-28 09:00:00
site4,28,10,26.96,178.73,854.78,957.13,36.04,176.18,872.17,939.28,8.112,2023-01-28 10:00:00
site4,28,11,33.03,176.8,846.24,910.36,36.48,171.08,808.98,907.97,24.624,2023-01-28 11:00:00
site4,28,12,42.05,151.96,777.67,790.91,35.62,157.98,832.27,789.53,9.408,2023-01-28 12:00:00
site4,28,13,53.2,141.31,748.94,594.99,36.71,138.31,722.54,563.26,14.784,2023-01-28 13:00:00
site4,28,14,66.14,111.21,595.99,359.48,39.74,110.69,630.17,364.3,17.712,2023-01-28 14:00:00
site4,28,15,81.49,65.88,352.16,127.07,51.59,67.83,335.81,124.43,15.504,2023-01-28 15:00:00
site4,28,16,93.01,0.0,0.0,0.0,63.29,0.0,0.0,0.0,9.36,2023-01-28 16:00:00
site4,28,17,103.74,0.0,0.0,0.0,61.03,0.0,0.0,0.0,4.08,2023-01-28 17:00:00
site4,28,18,115.79,0.0,0.0,0.0,63.1,0.0,0.0,0.0,1.344,2023-01-28 18:00:00
site4,28,19,130.42,0.0,0.0,0.0,65.77,0.0,0.0,0.0,0.192,2023-01-28 19:00:00
site4,28,20,140.74,0.0,0.0,0.0,69.48,0.0,0.0,0.0,0.0,2023-01-28 20:00:00
site4,28,21,157.52,0.0,0.0,0.0,70.6,0.0,0.0,0.0,0.0,2023-01-28 21:00:00
site4,28,22,163.49,0.0,0.0,0.0,72.23,0.0,0.0,0.0,0.0,2023-01-28 22:00:00
site4,28,23,157.13,0.0,0.0,0.0,71.33,0.0,0.0,0.0,0.0,2023-01-28 23:00:00
site4,29,0,140.3,0.0,0.0,0.0,74.15,0.0,0.0,0.0,0.0,2023-01-29 00:00:00
site4,29,1,129.74,0.0,0.0,0.0,79.1,0.0,0.0,0.0,0.0,2023-01-29 01:00:00
site4,29,2,114.15,0.0,0.0,0.0,84.79,0.0,0.0,0.0,0.0,2023-01-29 02:00:00
site4,29,3,101.54,0.0,0.0,0.0,86.64,0.0,0.0,0.0,0.0,2023-01-29 03:00:00
site4,29,4,87.59,0.0,0.0,0.0,82.65,0.0,0.0,0.0,0.0,2023-01-29 04:00:00
site4,29,5,75.32,67.24,573.51,205.4,71.82,63.22,570.12,206.77,0.576,2023-01-29 05:00:00
site4,29,6,62.64,88.98,734.59,444.73,57.39,88.71,773.24,431.67,2.304,2023-01-29 06:00:00
site4,29,7,49.3,100.19,845.25,649.79,47.68,99.93,867.61,672.79,7.68,2023-01-29 07:00:00
site4,29,8,38.75,102.34,932.61,813.6,42.28,108.51,915.21,828.36,14.112,2023-01-29 08:00:00
site4,29,9,30.97,97.84,958.49,910.25,37.75,94.61,969.12,949.55,15.648,2023-01-29 09:00:00
site4,29,10,28.04,96.43,983.24,984.46,32.22,95.59,985.56,963.51,16.656,2023-01-29 10:00:00
site4,29,11,32.22,91.73,973.72,946.98,31.22,90.2,991.07,914.96,20.736,2023-01-29 11:00:00
site4,29,12,42.2,90.41,947.62,769.23,29.72,83.7,951.18,812.74,24.384,2023-01-29 12:00:00
site4,29,13,55.66,80.98,897.75,593.52,30.31,76.48,907.49,597.56,21.552,2023-01-29 13:00:00
site4,29,14,67.97,65.02,771.5,393.65,31.38,65.55,816.49,368.47,17.184,2023-01-29 14:00:00
site4,29,15,79.35,40.28,581.5,138.4,45.16,40.39,581.72,139.72,10.176,2023-01-29 15:00:00
site4,29,16,96.97,0.0,0.0,0.0,58.38,0.0,0.0,0.0,8.832,2023-01-29 16:00:00
site4,29,17,111.36,0.0,0.0,0.0,58.59,0.0,0.0,0.0,4.704,2023-01-29 17:00:00
site4,29,18,119.84,0.0,0.0,0.0,59.45,0.0,0.0,0.0,1.008,2023-01-29 18:00:00
site4,29,19,134.64,0.0,0.0,0.0,61.63,0.0,0.0,0.0,0.192,2023-01-29 19:00:00
site4,29,20,145.32,0.0,0.0,0.0,64.46,0.0,0.0,0.0,0.0,2023-01-29 20:00:00
site4,29,21,152.93,0.0,0.0,0.0,68.63,0.0,0.0,0.0,0.0,2023-01-29 21:00:00
site4,29,22,154.68,0.0,0.0,0.0,70.13,0.0,0.0,0.0,0.0,2023-01-29 22:00:00
site4,29,23,155.6,0.0,0.0,0.0,72.23,0.0,0.0,0.0,0.0,2023-01-29 23:00:00
site4,30,0,140.64,0.0,0.0,0.0,80.26,0.0,0.0,0.0,0.0,2023-01-30 00:00:00
site4,30,1,132.06,0.0,0.0,0.0,82.28,0.0,0.0,0.0,0.0,2023-01-30 01:00:00
site4,30,2,118.66,0.0,0.0,0.0,83.59,0.0,0.0,0.0,0.0,2023-01-30 02:00:00
site4,30,3,104.08,0.0,0.0,0.0,88.39,0.0,0.0,0.0,0.0,2023-01-30 03:00:00
site4,30,4,91.16,0.0,0.0,0.0,80.89,0.0,0.0,0.0,0.0,2023-01-30 04:00:00
site4,30,5,74.76,51.02,674.47,213.58,61.07,48.86,646.54,204.36,0.432,2023-01-30 05:00:00
site4,30,6,64.52,70.42,809.81,444.44,45.71,69.52,849.16,451.41,2.208,2023-01-30 06:00:00
site4,30,7,48.59,83.34,940.3,685.22,38.53,80.73,941.67,645.88,7.2,2023-01-30 07:00:00
site4,30,8,40.52,86.83,989.29,803.0,34.25,89.88,973.83,851.48,14.544,2023-01-30 08:00:00
site4,30,9,32.12,88.91,1002.0,929.6,32.77,89.55,1005.97,929.52,19.872,2023-01-30 09:00:00
site4,30,10,28.14,89.2,945.7,965.75,31.1,93.71,1005.2,936.67,23.28,2023-01-30 10:00:00
site4,30,11,32.42,85.74,973.45,872.08,28.98,87.85,1010.82,922.08,25.872,2023-01-30 11:00:00
site4,30,12,41.96,91.08,955.73,770.99,28.75,89.95,952.91,780.77,21.456,2023-01-30 12:00:00
site4,30,13,54.39,82.72,873.59,607.11,29.22,78.75,858.63,617.95,14.976,2023-01-30 13:00:00
site4,30,14,67.57,69.54,798.86,360.94,31.74,67.19,760.42,367.89,10.272,2023-01-30 14:00:00
site4,30,15,78.82,40.85,535.69,129.97,41.93,41.6,538.47,133.56,10.224,2023-01-30 15:00:00
site4,30,16,89.99,0.0,0.0,0.0,49.2,0.0,0.0,0.0,8.016,2023-01-30 16:00:00
site4,30,17,104.27,0.0,0.0,0.0,46.99,0.0,0.0,0.0,3.792,2023-01-30 17:00:00
site4,30,18,122.34,0.0,0.0,0.0,48.45,0.0,0.0,0.0,2.16,2023-01-30 18:00:00
site4,30,19,135.88,0.0,0.0,0.0,50.35,0.0,0.0,0.0,0.336,2023-01-30 19:00:00
site4,30,20,144.19,0.0,0.0,0.0,52.66,0.0,0.0,0.0,0.0,2023-01-30 20:00:00
site4,30,21,161.28,0.0,0.0,0.0,53.9,0.0,0.0,0.0,0.0,2023-01-30 21:00:00
site4,30,22,164.66,0.0,0.0,0.0,55.6,0.0,0.0,0.0,0.0,2023-01-30 22:00:00
site4,30,23,149.05,0.0,0.0,0.0,58.38,0.0,0.0,0.0,0.0,2023-01-30 23:00:00
site4,31,0,140.83,0.0,0.0,0.0,70.36,0.0,0.0,0.0,0.0,2023-01-31 00:00:00
site4,31,1,128.06,0.0,0.0,0.0,72.29,0.0,0.0,0.0,0.0,2023-01-31 01:00:00
site4,31,2,117.8,0.0,0.0,0.0,72.18,0.0,0.0,0.0,0.0,2023-01-31 02:00:00
site4,31,3,105.81,0.0,0.0,0.0,77.44,0.0,0.0,0.0,0.0,2023-01-31 03:00:00
site4,31,4,92.15,0.0,0.0,0.0,70.92,0.0,0.0,0.0,0.005,2023-01-31 04:00:00
site4,31,5,76.67,55.21,595.63,191.38,54.44,7.23,0.0,6.92,0.127,2023-01-31 05:00:00
site4,31,6,62.31,78.39,799.19,439.96,42.59,50.27,0.0,51.89,0.709,2023-01-31 06:00:00
site4,31,7,50.44,90.72,845.29,641.81,33.66,165.56,0.0,157.0,0.561,2023-01-31 07:00:00
site4,31,8,40.79,105.01,896.28,787.23,30.11,99.1,924.09,789.68,0.72,2023-01-31 08:00:00
site4,31,9,31.93,127.14,884.28,857.57,30.07,121.24,903.5,891.77,1.879,2023-01-31 09:00:00
site4,31,10,29.02,126.19,901.99,940.72,28.57,132.04,891.81,922.98,3.873,2023-01-31 10:00:00
site4,31,11,33.06,128.22,886.96,859.34,28.27,131.41,879.6,868.76,9.628,2023-01-31 11:00:00
site4,31,12,42.93,118.24,838.13,718.65,28.77,420.64,138.93,538.96,17.205,2023-01-31 12:00:00
site4,31,13,54.23,104.86,824.45,565.15,29.78,108.91,781.32,573.11,14.337,2023-01-31 13:00:00
site4,31,14,68.64,80.66,708.85,352.58,31.32,80.7,698.05,335.71,19.204,2023-01-31 14:00:00
site4,31,15,83.65,47.15,418.76,119.52,42.47,4.04,0.0,3.88,13.597,2023-01-31 15:00:00
site4,31,16,95.29,0.0,0.0,0.0,46.22,0.0,0.0,0.0,8.832,2023-01-31 16:00:00
site4,31,17,105.36,0.0,0.0,0.0,50.05,0.0,0.0,0.0,5.746,2023-01-31 17:00:00
site4,31,18,124.63,0.0,0.0,0.0,55.02,0.0,0.0,0.0,1.948,2023-01-31 18:00:00
site4,31,19,137.75,0.0,0.0,0.0,58.27,0.0,0.0,0.0,0.538,2023-01-31 19:00:00
site4,31,20,146.15,0.0,0.0,0.0,63.49,0.0,0.0,0.0,0.0,2023-01-31 20:00:00
