Site Name,Day,Hour,Total Energy(kWh),Datetime
site5,16,20,8.93,2023-01-16 20:00:00
site5,16,21,9.14,2023-01-16 21:00:00
site5,16,22,8.95,2023-01-16 22:00:00
site5,16,23,8.79,2023-01-16 23:00:00
site5,17,0,8.4,2023-01-17 00:00:00
site5,17,1,5.46,2023-01-17 01:00:00
site5,17,2,4.27,2023-01-17 02:00:00
site5,17,3,2.85,2023-01-17 03:00:00
site5,17,4,6.05,2023-01-17 04:00:00
site5,17,5,8.06,2023-01-17 05:00:00
site5,17,6,8.4,2023-01-17 06:00:00
site5,17,7,8.61,2023-01-17 07:00:00
site5,17,8,8.91,2023-01-17 08:00:00
site5,17,9,9.17,2023-01-17 09:00:00
site5,17,10,9.11,2023-01-17 10:00:00
site5,17,11,8.95,2023-01-17 11:00:00
site5,17,12,8.9,2023-01-17 12:00:00
site5,17,13,9.08,2023-01-17 13:00:00
site5,17,14,8.98,2023-01-17 14:00:00
site5,17,15,9.05,2023-01-17 15:00:00
site5,17,16,9.11,2023-01-17 16:00:00
site5,17,17,9.13,2023-01-17 17:00:00
site5,17,18,8.91,2023-01-17 18:00:00
site5,17,19,8.94,2023-01-17 19:00:00
site5,17,20,9.09,2023-01-17 20:00:00
site5,17,21,9.2,2023-01-17 21:00:00
site5,17,22,9.16,2023-01-17 22:00:00
site5,17,23,8.7,2023-01-17 23:00:00
site5,18,0,8.18,2023-01-18 00:00:00
site5,18,1,5.79,2023-01-18 01:00:00
site5,18,2,3.48,2023-01-18 02:00:00
site5,18,3,2.61,2023-01-18 03:00:00
site5,18,4,4.6,2023-01-18 04:00:00
site5,18,5,8.22,2023-01-18 05:00:00
site5,18,6,8.49,2023-01-18 06:00:00
site5,18,7,8.58,2023-01-18 07:00:00
site5,18,8,8.64,2023-01-18 08:00:00
site5,18,9,8.78,2023-01-18 09:00:00
site5,18,10,8.81,2023-01-18 10:00:00
site5,18,11,8.91,2023-01-18 11:00:00
site5,18,12,8.84,2023-01-18 12:00:00
site5,18,13,8.97,2023-01-18 13:00:00
site5,18,14,8.9,2023-01-18 14:00:00
site5,18,15,8.9,2023-01-18 15:00:00
site5,18,16,9.0,2023-01-18 16:00:00
site5,18,17,8.94,2023-01-18 17:00:00
site5,18,18,8.95,2023-01-18 18:00:00
site5,18,19,9.18,2023-01-18 19:00:00
site5,18,20,9.38,2023-01-18 20:00:00
site5,18,21,9.21,2023-01-18 21:00:00
site5,18,22,8.96,2023-01-18 22:00:00
site5,18,23,8.5,2023-01-18 23:00:00
site5,19,0,6.92,2023-01-19 00:00:00
site5,19,1,4.27,2023-01-19 01:00:00
site5,19,2,3.44,2023-01-19 02:00:00
site5,19,3,3.26,2023-01-19 03:00:00
site5,19,4,5.44,2023-01-19 04:00:00
site5,19,5,8.15,2023-01-19 05:00:00
site5,19,6,8.46,2023-01-19 06:00:00
site5,19,7,8.5,2023-01-19 07:00:00
site5,19,8,8.77,2023-01-19 08:00:00
site5,19,9,8.85,2023-01-19 09:00:00
site5,19,10,8.79,2023-01-19 10:00:00
site5,19,11,8.83,2023-01-19 11:00:00
site5,19,12,8.81,2023-01-19 12:00:00
site5,19,13,8.88,2023-01-19 13:00:00
site5,19,14,8.89,2023-01-19 14:00:00
site5,19,15,8.91,2023-01-19 15:00:00
site5,19,16,8.83,2023-01-19 16:00:00
site5,19,17,8.91,2023-01-19 17:00:00
site5,19,18,8.96,2023-01-19 18:00:00
site5,19,19,9.1,2023-01-19 19:00:00
site5,19,20,9.33,2023-01-19 20:00:00
site5,19,21,9.14,2023-01-19 21:00:00
site5,19,22,9.0,2023-01-19 22:00:00
site5,19,23,8.82,2023-01-19 23:00:00
site5,20,0,8.3,2023-01-20 00:00:00
site5,20,1,5.28,2023-01-20 01:00:00
site5,20,2,4.17,2023-01-20 02:00:00
site5,20,3,2.77,2023-01-20 03:00:00
site5,20,4,7.49,2023-01-20 04:00:00
site5,20,5,8.22,2023-01-20 05:00:00
site5,20,6,8.46,2023-01-20 06:00:00
site5,20,7,8.7,2023-01-20 07:00:00
site5,20,8,8.7,2023-01-20 08:00:00
site5,20,9,8.9,2023-01-20 09:00:00
site5,20,10,8.9,2023-01-20 10:00:00
site5,20,11,8.95,2023-01-20 11:00:00
site5,20,12,8.9,2023-01-20 12:00:00
site5,20,13,8.93,2023-01-20 13:00:00
site5,20,14,8.92,2023-01-20 14:00:00
site5,20,15,8.89,2023-01-20 15:00:00
site5,20,16,8.86,2023-01-20 16:00:00
site5,20,17,8.86,2023-01-20 17:00:00
site5,20,18,8.9,2023-01-20 18:00:00
site5,20,19,9.22,2023-01-20 19:00:00
site5,20,20,9.55,2023-01-20 20:00:00
site5,20,21,9.35,2023-01-20 21:00:00
site5,20,22,9.04,2023-01-20 22:00:00
site5,20,23,8.5,2023-01-20 23:00:00
site5,21,0,6.96,2023-01-21 00:00:00
site5,21,1,4.54,2023-01-21 01:00:00
site5,21,2,3.91,2023-01-21 02:00:00
site5,21,3,3.26,2023-01-21 03:00:00
site5,21,4,6.31,2023-01-21 04:00:00
site5,21,5,8.27,2023-01-21 05:00:00
site5,21,6,8.47,2023-01-21 06:00:00
site5,21,7,8.5,2023-01-21 07:00:00
site5,21,8,8.7,2023-01-21 08:00:00
site5,21,9,8.84,2023-01-21 09:00:00
site5,21,10,8.88,2023-01-21 10:00:00
site5,21,11,8.79,2023-01-21 11:00:00
site5,21,12,8.91,2023-01-21 12:00:00
site5,21,13,8.73,2023-01-21 13:00:00
site5,21,14,8.58,2023-01-21 14:00:00
site5,21,15,8.91,2023-01-21 15:00:00
site5,21,16,8.8,2023-01-21 16:00:00
site5,21,17,9.06,2023-01-21 17:00:00
site5,21,18,9.1,2023-01-21 18:00:00
site5,21,19,9.3,2023-01-21 19:00:00
site5,21,20,9.44,2023-01-21 20:00:00
site5,21,21,9.59,2023-01-21 21:00:00
site5,21,22,9.27,2023-01-21 22:00:00
site5,21,23,8.67,2023-01-21 23:00:00
site5,22,0,7.94,2023-01-22 00:00:00
site5,22,1,3.13,2023-01-22 01:00:00
site5,22,2,2.58,2023-01-22 02:00:00
site5,22,3,2.41,2023-01-22 03:00:00
site5,22,4,4.22,2023-01-22 04:00:00
site5,22,5,8.18,2023-01-22 05:00:00
site5,22,6,8.56,2023-01-22 06:00:00
site5,22,7,8.65,2023-01-22 07:00:00
site5,22,8,8.8,2023-01-22 08:00:00
site5,22,9,8.89,2023-01-22 09:00:00
site5,22,10,8.93,2023-01-22 10:00:00
site5,22,11,8.89,2023-01-22 11:00:00
site5,22,12,8.9,2023-01-22 12:00:00
site5,22,13,8.99,2023-01-22 13:00:00
site5,22,14,8.91,2023-01-22 14:00:00
site5,22,15,8.91,2023-01-22 15:00:00
site5,22,16,8.9,2023-01-22 16:00:00
site5,22,17,8.84,2023-01-22 17:00:00
site5,22,18,8.93,2023-01-22 18:00:00
site5,22,19,8.89,2023-01-22 19:00:00
site5,22,20,9.27,2023-01-22 20:00:00
site5,22,21,9.26,2023-01-22 21:00:00
site5,22,22,8.9,2023-01-22 22:00:00
site5,22,23,8.63,2023-01-22 23:00:00
site5,23,0,8.47,2023-01-23 00:00:00
site5,23,1,8.34,2023-01-23 01:00:00
site5,23,2,8.16,2023-01-23 02:00:00
site5,23,3,6.71,2023-01-23 03:00:00
site5,23,4,4.93,2023-01-23 04:00:00
site5,23,5,8.3,2023-01-23 05:00:00
site5,23,6,8.56,2023-01-23 06:00:00
site5,23,7,8.85,2023-01-23 07:00:00
site5,23,8,8.82,2023-01-23 08:00:00
site5,23,9,8.86,2023-01-23 09:00:00
site5,23,10,8.93,2023-01-23 10:00:00
site5,23,11,9.14,2023-01-23 11:00:00
site5,23,12,9.14,2023-01-23 12:00:00
site5,23,13,9.05,2023-01-23 13:00:00
site5,23,14,8.98,2023-01-23 14:00:00
site5,23,15,9.21,2023-01-23 15:00:00
site5,23,16,9.18,2023-01-23 16:00:00
site5,23,17,8.92,2023-01-23 17:00:00
site5,23,18,8.91,2023-01-23 18:00:00
site5,23,19,9.07,2023-01-23 19:00:00
site5,23,20,9.29,2023-01-23 20:00:00
site5,23,21,9.35,2023-01-23 21:00:00
site5,23,22,8.98,2023-01-23 22:00:00
site5,23,23,8.71,2023-01-23 23:00:00
site5,24,0,8.28,2023-01-24 00:00:00
site5,24,1,7.71,2023-01-24 01:00:00
site5,24,2,6.2,2023-01-24 02:00:00
site5,24,3,6.56,2023-01-24 03:00:00
site5,24,4,8.08,2023-01-24 04:00:00
site5,24,5,8.04,2023-01-24 05:00:00
site5,24,6,8.31,2023-01-24 06:00:00
site5,24,7,8.53,2023-01-24 07:00:00
site5,24,8,8.87,2023-01-24 08:00:00
site5,24,9,8.91,2023-01-24 09:00:00
site5,24,10,9.01,2023-01-24 10:00:00
site5,24,11,8.91,2023-01-24 11:00:00
site5,24,12,9.04,2023-01-24 12:00:00
site5,24,13,9.32,2023-01-24 13:00:00
site5,24,14,9.14,2023-01-24 14:00:00
site5,24,15,9.19,2023-01-24 15:00:00
site5,24,16,9.19,2023-01-24 16:00:00
site5,24,17,9.02,2023-01-24 17:00:00
site5,24,18,9.12,2023-01-24 18:00:00
site5,24,19,9.17,2023-01-24 19:00:00
site5,24,20,9.35,2023-01-24 20:00:00
site5,24,21,9.33,2023-01-24 21:00:00
site5,24,22,8.88,2023-01-24 22:00:00
site5,24,23,8.57,2023-01-24 23:00:00
site5,25,0,8.07,2023-01-25 00:00:00
site5,25,1,7.59,2023-01-25 01:00:00
site5,25,2,7.63,2023-01-25 02:00:00
site5,25,3,5.6,2023-01-25 03:00:00
site5,25,4,8.08,2023-01-25 04:00:00
site5,25,5,8.3,2023-01-25 05:00:00
site5,25,6,8.45,2023-01-25 06:00:00
site5,25,7,8.75,2023-01-25 07:00:00
site5,25,8,8.66,2023-01-25 08:00:00
site5,25,9,8.87,2023-01-25 09:00:00
site5,25,10,8.79,2023-01-25 10:00:00
site5,25,11,8.75,2023-01-25 11:00:00
site5,25,12,8.8,2023-01-25 12:00:00
site5,25,13,8.86,2023-01-25 13:00:00
site5,25,14,8.87,2023-01-25 14:00:00
site5,25,15,8.91,2023-01-25 15:00:00
site5,25,16,8.9,2023-01-25 16:00:00
site5,25,17,8.91,2023-01-25 17:00:00
site5,25,18,8.93,2023-01-25 18:00:00
site5,25,19,9.25,2023-01-25 19:00:00
site5,25,20,9.44,2023-01-25 20:00:00
site5,25,21,9.33,2023-01-25 21:00:00
site5,25,22,9.2,2023-01-25 22:00:00
site5,25,23,8.57,2023-01-25 23:00:00
site5,26,0,7.69,2023-01-26 00:00:00
site5,26,1,5.26,2023-01-26 01:00:00
site5,26,2,4.26,2023-01-26 02:00:00
site5,26,3,5.14,2023-01-26 03:00:00
site5,26,4,8.07,2023-01-26 04:00:00
site5,26,5,8.44,2023-01-26 05:00:00
site5,26,6,8.49,2023-01-26 06:00:00
site5,26,7,8.5,2023-01-26 07:00:00
site5,26,8,8.58,2023-01-26 08:00:00
site5,26,9,8.78,2023-01-26 09:00:00
site5,26,10,8.83,2023-01-26 10:00:00
site5,26,11,8.87,2023-01-26 11:00:00
site5,26,12,8.87,2023-01-26 12:00:00
site5,26,13,8.88,2023-01-26 13:00:00
site5,26,14,8.89,2023-01-26 14:00:00
site5,26,15,8.91,2023-01-26 15:00:00
site5,26,16,8.9,2023-01-26 16:00:00
site5,26,17,8.93,2023-01-26 17:00:00
site5,26,18,9.0,2023-01-26 18:00:00
site5,26,19,9.19,2023-01-26 19:00:00
site5,26,20,9.42,2023-01-26 20:00:00
site5,26,21,9.3,2023-01-26 21:00:00
site5,26,22,9.06,2023-01-26 22:00:00
site5,26,23,8.71,2023-01-26 23:00:00
site5,27,0,8.09,2023-01-27 00:00:00
site5,27,1,6.02,2023-01-27 01:00:00
site5,27,2,2.8,2023-01-27 02:00:00
site5,27,3,3.12,2023-01-27 03:00:00
site5,27,4,7.74,2023-01-27 04:00:00
site5,27,5,8.31,2023-01-27 05:00:00
site5,27,6,8.48,2023-01-27 06:00:00
site5,27,7,8.52,2023-01-27 07:00:00
site5,27,8,8.54,2023-01-27 08:00:00
site5,27,9,8.82,2023-01-27 09:00:00
site5,27,10,8.89,2023-01-27 10:00:00
site5,27,11,8.97,2023-01-27 11:00:00
site5,27,12,8.87,2023-01-27 12:00:00
site5,27,13,8.8,2023-01-27 13:00:00
site5,27,14,8.7,2023-01-27 14:00:00
site5,27,15,8.77,2023-01-27 15:00:00
site5,27,16,8.66,2023-01-27 16:00:00
site5,27,17,8.86,2023-01-27 17:00:00
site5,27,18,9.16,2023-01-27 18:00:00
site5,27,19,9.24,2023-01-27 19:00:00
site5,27,20,9.33,2023-01-27 20:00:00
site5,27,21,9.25,2023-01-27 21:00:00
site5,27,22,8.88,2023-01-27 22:00:00
site5,27,23,8.56,2023-01-27 23:00:00
site5,28,0,8.13,2023-01-28 00:00:00
site5,28,1,8.16,2023-01-28 01:00:00
site5,28,2,6.8,2023-01-28 02:00:00
site5,28,3,7.42,2023-01-28 03:00:00
site5,28,4,8.18,2023-01-28 04:00:00
site5,28,5,8.31,2023-01-28 05:00:00
site5,28,6,8.51,2023-01-28 06:00:00
site5,28,7,8.76,2023-01-28 07:00:00
site5,28,8,8.78,2023-01-28 08:00:00
site5,28,9,8.39,2023-01-28 09:00:00
site5,28,10,8.47,2023-01-28 10:00:00
site5,28,11,8.64,2023-01-28 11:00:00
site5,28,12,8.88,2023-01-28 12:00:00
site5,28,13,8.95,2023-01-28 13:00:00
site5,28,14,8.91,2023-01-28 14:00:00
site5,28,15,8.93,2023-01-28 15:00:00
site5,28,16,8.9,2023-01-28 16:00:00
site5,28,17,8.91,2023-01-28 17:00:00
site5,28,18,8.94,2023-01-28 18:00:00
site5,28,19,9.22,2023-01-28 19:00:00
site5,28,20,9.27,2023-01-28 20:00:00
site5,28,21,9.32,2023-01-28 21:00:00
site5,28,22,9.04,2023-01-28 22:00:00
site5,28,23,8.82,2023-01-28 23:00:00
site5,29,0,8.33,2023-01-29 00:00:00
site5,29,1,7.48,2023-01-29 01:00:00
site5,29,2,4.65,2023-01-29 02:00:00
site5,29,3,4.79,2023-01-29 03:00:00
site5,29,4,7.99,2023-01-29 04:00:00
site5,29,5,8.12,2023-01-29 05:00:00
site5,29,6,8.53,2023-01-29 06:00:00
site5,29,7,8.82,2023-01-29 07:00:00
site5,29,8,8.89,2023-01-29 08:00:00
site5,29,9,8.89,2023-01-29 09:00:00
site5,29,10,8.93,2023-01-29 10:00:00
site5,29,11,8.94,2023-01-29 11:00:00
site5,29,12,8.91,2023-01-29 12:00:00
site5,29,13,8.98,2023-01-29 13:00:00
site5,29,14,9.06,2023-01-29 14:00:00
site5,29,15,8.98,2023-01-29 15:00:00
site5,29,16,8.94,2023-01-29 16:00:00
site5,29,17,8.92,2023-01-29 17:00:00
site5,29,18,8.88,2023-01-29 18:00:00
site5,29,19,9.09,2023-01-29 19:00:00
site5,29,20,9.15,2023-01-29 20:00:00
site5,29,21,9.05,2023-01-29 21:00:00
site5,29,22,8.9,2023-01-29 22:00:00
site5,29,23,8.52,2023-01-29 23:00:00
site5,30,0,8.39,2023-01-30 00:00:00
site5,30,1,8.26,2023-01-30 01:00:00
site5,30,2,8.14,2023-01-30 02:00:00
site5,30,3,4.57,2023-01-30 03:00:00
site5,30,4,7.62,2023-01-30 04:00:00
site5,30,5,8.09,2023-01-30 05:00:00
site5,30,6,8.46,2023-01-30 06:00:00
site5,30,7,8.73,2023-01-30 07:00:00
site5,30,8,8.86,2023-01-30 08:00:00
site5,30,9,8.78,2023-01-30 09:00:00
site5,30,10,8.75,2023-01-30 10:00:00
site5,30,11,8.72,2023-01-30 11:00:00
site5,30,12,8.88,2023-01-30 12:00:00
site5,30,13,8.9,2023-01-30 13:00:00
site5,30,14,8.91,2023-01-30 14:00:00
site5,30,15,8.89,2023-01-30 15:00:00
site5,30,16,9.05,2023-01-30 16:00:00
site5,30,17,8.28,2023-01-30 17:00:00
site5,30,18,8.93,2023-01-30 18:00:00
site5,30,19,8.91,2023-01-30 19:00:00
site5,30,20,9.26,2023-01-30 20:00:00
site5,30,21,9.29,2023-01-30 21:00:00
site5,30,22,8.88,2023-01-30 22:00:00
site5,30,23,8.57,2023-01-30 23:00:00
site5,31,0,7.72,2023-01-31 00:00:00
site5,31,1,8.03,2023-01-31 01:00:00
site5,31,2,4.83,2023-01-31 02:00:00
site5,31,3,3.38,2023-01-31 03:00:00
site5,31,4,7.19,2023-01-31 04:00:00
site5,31,5,8.57,2023-01-31 05:00:00
site5,31,6,8.68,2023-01-31 06:00:00
site5,31,7,8.95,2023-01-31 07:00:00
site5,31,8,9.37,2023-01-31 08:00:00
site5,31,9,9.22,2023-01-31 09:00:00
site5,31,10,9.56,2023-01-31 10:00:00
site5,31,11,9.0,2023-01-31 11:00:00
site5,31,12,9.31,2023-01-31 12:00:00
site5,31,13,8.04,2023-01-31 13:00:00
site5,31,14,9.18,2023-01-31 14:00:00
site5,31,15,9.11,2023-01-31 15:00:00
site5,31,16,8.81,2023-01-31 16:00:00
site5,31,17,8.52,2023-01-31 17:00:00
site5,31,18,9.44,2023-01-31 18:00:00
site5,31,19,8.64,2023-01-31 19:00:00
site5,31,20,9.46,2023-01-31 20:00:00
site5,31,21,9.4,2023-01-31 21:00:00
site5,31,22,9.72,2023-01-31 22:00:00
site5,31,23,8.03,2023-01-31 23:00:00
site5,32,0,8.8,2023-02-01 00:00:00
site5,32,1,7.11,2023-02-01 01:00:00
site5,32,2,3.26,2023-02-01 02:00:00
site5,32,3,2.82,2023-02-01 03:00:00
site5,32,4,5.14,2023-02-01 04:00:00
site5,32,5,7.96,2023-02-01 05:00:00
site5,32,6,8.81,2023-02-01 06:00:00
site5,32,7,8.81,2023-02-01 07:00:00
site5,32,8,9.75,2023-02-01 08:00:00
site5,32,9,9.28,2023-02-01 09:00:00
site5,32,10,8.86,2023-02-01 10:00:00
site5,32,11,9.24,2023-02-01 11:00:00
site5,32,12,9.9,2023-02-01 12:00:00
site5,32,13,9.72,2023-02-01 13:00:00
site5,32,14,8.41,2023-02-01 14:00:00
site5,32,15,8.74,2023-02-01 15:00:00
site5,32,16,9.72,2023-02-01 16:00:00
site5,32,17,8.58,2023-02-01 17:00:00
site5,32,18,9.89,2023-02-01 18:00:00
site5,32,19,9.91,2023-02-01 19:00:00
site5,32,20,9.12,2023-02-01 20:00:00
site5,32,21,8.75,2023-02-01 21:00:00
site5,32,22,8.68,2023-02-01 22:00:00
site5,32,23,9.37,2023-02-01 23:00:00
site5,33,0,9.0,2023-02-02 00:00:00
site5,33,1,8.17,2023-02-02 01:00:00
site5,33,2,8.15,2023-02-02 02:00:00
site5,33,3,7.8,2023-02-02 03:00:00
site5,33,4,8.43,2023-02-02 04:00:00
site5,33,5,7.55,2023-02-02 05:00:00
site5,33,6,7.68,2023-02-02 06:00:00
site5,33,7,9.48,2023-02-02 07:00:00
site5,33,8,9.19,2023-02-02 08:00:00
site5,33,9,8.2,2023-02-02 09:00:00
site5,33,10,8.45,2023-02-02 10:00:00
site5,33,11,9.81,2023-02-02 11:00:00
site5,33,12,10.06,2023-02-02 12:00:00
site5,33,13,8.97,2023-02-02 13:00:00
site5,33,14,9.56,2023-02-02 14:00:00
site5,33,15,8.31,2023-02-02 15:00:00
site5,33,16,8.91,2023-02-02 16:00:00
site5,33,17,9.62,2023-02-02 17:00:00
site5,33,18,8.2,2023-02-02 18:00:00
site5,33,19,8.99,2023-02-02 19:00:00
site5,33,20,8.99,2023-02-02 20:00:00
site5,33,21,8.89,2023-02-02 21:00:00
site5,33,22,9.69,2023-02-02 22:00:00
site5,33,23,8.91,2023-02-02 23:00:00
site5,34,0,8.48,2023-02-03 00:00:00
site5,34,1,7.37,2023-02-03 01:00:00
site5,34,2,6.19,2023-02-03 02:00:00
site5,34,3,5.73,2023-02-03 03:00:00
site5,34,4,7.99,2023-02-03 04:00:00
site5,34,5,7.88,2023-02-03 05:00:00
site5,34,6,9.25,2023-02-03 06:00:00
site5,34,7,8.81,2023-02-03 07:00:00
site5,34,8,9.49,2023-02-03 08:00:00
site5,34,9,8.41,2023-02-03 09:00:00
site5,34,10,8.44,2023-02-03 10:00:00
site5,34,11,8.31,2023-02-03 11:00:00
site5,34,12,8.96,2023-02-03 12:00:00
site5,34,13,9.82,2023-02-03 13:00:00
site5,34,14,8.66,2023-02-03 14:00:00
site5,34,15,8.81,2023-02-03 15:00:00
site5,34,16,9.34,2023-02-03 16:00:00
site5,34,17,8.31,2023-02-03 17:00:00
site5,34,18,9.79,2023-02-03 18:00:00
site5,34,19,9.18,2023-02-03 19:00:00
site5,34,20,9.32,2023-02-03 20:00:00
site5,34,21,9.1,2023-02-03 21:00:00
site5,34,22,10.01,2023-02-03 22:00:00
site5,34,23,9.43,2023-02-03 23:00:00
site5,35,0,8.47,2023-02-04 00:00:00
site5,35,1,7.75,2023-02-04 01:00:00
site5,35,2,7.08,2023-02-04 02:00:00
site5,35,3,8.44,2023-02-04 03:00:00
site5,35,4,7.97,2023-02-04 04:00:00
site5,35,5,8.13,2023-02-04 05:00:00
site5,35,6,8.96,2023-02-04 06:00:00
site5,35,7,8.94,2023-02-04 07:00:00
site5,35,8,9.25,2023-02-04 08:00:00
site5,35,9,9.57,2023-02-04 09:00:00
site5,35,10,9.17,2023-02-04 10:00:00
site5,35,11,8.84,2023-02-04 11:00:00
site5,35,12,9.23,2023-02-04 12:00:00
site5,35,13,8.59,2023-02-04 13:00:00
site5,35,14,8.17,2023-02-04 14:00:00
site5,35,15,8.96,2023-02-04 15:00:00
site5,35,16,8.58,2023-02-04 16:00:00
site5,35,17,9.07,2023-02-04 17:00:00
site5,35,18,8.12,2023-02-04 18:00:00
site5,35,19,8.63,2023-02-04 19:00:00
site5,35,20,10.25,2023-02-04 20:00:00
site5,35,21,9.55,2023-02-04 21:00:00
site5,35,22,9.23,2023-02-04 22:00:00
site5,35,23,9.44,2023-02-04 23:00:00
site5,36,0,8.02,2023-02-05 00:00:00
site5,36,1,8.39,2023-02-05 01:00:00
site5,36,2,8.21,2023-02-05 02:00:00
site5,36,3,5.87,2023-02-05 03:00:00
site5,36,4,7.4,2023-02-05 04:00:00
site5,36,5,7.35,2023-02-05 05:00:00
site5,36,6,8.62,2023-02-05 06:00:00
site5,36,7,8.13,2023-02-05 07:00:00
site5,36,8,8.63,2023-02-05 08:00:00
site5,36,9,9.49,2023-02-05 09:00:00
site5,36,10,9.43,2023-02-05 10:00:00
site5,36,11,8.44,2023-02-05 11:00:00
site5,36,12,8.23,2023-02-05 12:00:00
site5,36,13,8.92,2023-02-05 13:00:00
site5,36,14,8.53,2023-02-05 14:00:00
site5,36,15,9.74,2023-02-05 15:00:00
site5,36,16,8.95,2023-02-05 16:00:00
site5,36,17,8.36,2023-02-05 17:00:00
site5,36,18,8.35,2023-02-05 18:00:00
site5,36,19,8.29,2023-02-05 19:00:00
site5,36,20,8.42,2023-02-05 20:00:00
site5,36,21,9.6,2023-02-05 21:00:00
site5,36,22,8.83,2023-02-05 22:00:00
site5,36,23,9.44,2023-02-05 23:00:00
site5,37,0,7.81,2023-02-06 00:00:00
site5,37,1,6.65,2023-02-06 01:00:00
site5,37,2,4.47,2023-02-06 02:00:00
site5,37,3,3.75,2023-02-06 03:00:00
site5,37,4,8.52,2023-02-06 04:00:00
site5,37,5,8.41,2023-02-06 05:00:00
site5,37,6,7.93,2023-02-06 06:00:00
site5,37,7,9.11,2023-02-06 07:00:00
site5,37,8,8.18,2023-02-06 08:00:00
site5,37,9,8.79,2023-02-06 09:00:00
site5,37,10,8.57,2023-02-06 10:00:00
site5,37,11,8.91,2023-02-06 11:00:00
site5,37,12,8.95,2023-02-06 12:00:00
site5,37,13,8.51,2023-02-06 13:00:00
site5,37,14,8.45,2023-02-06 14:00:00
site5,37,15,9.56,2023-02-06 15:00:00
site5,37,16,8.28,2023-02-06 16:00:00
site5,37,17,8.29,2023-02-06 17:00:00
site5,37,18,9.07,2023-02-06 18:00:00
site5,37,19,9.27,2023-02-06 19:00:00
site5,37,20,9.56,2023-02-06 20:00:00
site5,37,21,8.74,2023-02-06 21:00:00
site5,37,22,8.37,2023-02-06 22:00:00
site5,37,23,8.35,2023-02-06 23:00:00
site5,38,0,7.09,2023-02-07 00:00:00
site5,38,1,7.13,2023-02-07 01:00:00
site5,38,2,6.68,2023-02-07 02:00:00
site5,38,3,7.63,2023-02-07 03:00:00
site5,38,4,8.43,2023-02-07 04:00:00
site5,38,5,8.47,2023-02-07 05:00:00
site5,38,6,8.1,2023-02-07 06:00:00
site5,38,7,9.07,2023-02-07 07:00:00
site5,38,8,9.36,2023-02-07 08:00:00
site5,38,9,8.85,2023-02-07 09:00:00
site5,38,10,9.06,2023-02-07 10:00:00
site5,38,11,8.57,2023-02-07 11:00:00
site5,38,12,8.09,2023-02-07 12:00:00
site5,38,13,8.55,2023-02-07 13:00:00
site5,38,14,9.65,2023-02-07 14:00:00
site5,38,15,9.63,2023-02-07 15:00:00
site5,38,16,9.17,2023-02-07 16:00:00
site5,38,17,8.55,2023-02-07 17:00:00
site5,38,18,9.46,2023-02-07 18:00:00
site5,38,19,8.53,2023-02-07 19:00:00
site5,38,20,9.76,2023-02-07 20:00:00
site5,38,21,8.64,2023-02-07 21:00:00
site5,38,22,9.04,2023-02-07 22:00:00
site5,38,23,9.43,2023-02-07 23:00:00
site5,39,0,8.55,2023-02-08 00:00:00
site5,39,1,7.47,2023-02-08 01:00:00
site5,39,2,4.12,2023-02-08 02:00:00
site5,39,3,2.92,2023-02-08 03:00:00
site5,39,4,6.65,2023-02-08 04:00:00
site5,39,5,7.81,2023-02-08 05:00:00
site5,39,6,8.96,2023-02-08 06:00:00
site5,39,7,8.26,2023-02-08 07:00:00
site5,39,8,8.8,2023-02-08 08:00:00
site5,39,9,8.84,2023-02-08 09:00:00
site5,39,10,9.73,2023-02-08 10:00:00
site5,39,11,9.44,2023-02-08 11:00:00
site5,39,12,9.45,2023-02-08 12:00:00
site5,39,13,9.25,2023-02-08 13:00:00
site5,39,14,9.23,2023-02-08 14:00:00
site5,39,15,9.87,2023-02-08 15:00:00
site5,39,16,8.67,2023-02-08 16:00:00
site5,39,17,8.33,2023-02-08 17:00:00
site5,39,18,8.59,2023-02-08 18:00:00
site5,39,19,8.64,2023-02-08 19:00:00
site5,39,20,9.32,2023-02-08 20:00:00
site5,39,21,10.12,2023-02-08 21:00:00
site5,39,22,9.57,2023-02-08 22:00:00
site5,39,23,8.02,2023-02-08 23:00:00
site5,40,0,8.24,2023-02-09 00:00:00
site5,40,1,7.8,2023-02-09 01:00:00
site5,40,2,3.64,2023-02-09 02:00:00
site5,40,3,2.97,2023-02-09 03:00:00
site5,40,4,7.78,2023-02-09 04:00:00
site5,40,5,7.72,2023-02-09 05:00:00
site5,40,6,8.76,2023-02-09 06:00:00
site5,40,7,8.02,2023-02-09 07:00:00
site5,40,8,8.89,2023-02-09 08:00:00
site5,40,9,8.95,2023-02-09 09:00:00
site5,40,10,8.71,2023-02-09 10:00:00
site5,40,11,8.52,2023-02-09 11:00:00
site5,40,12,9.14,2023-02-09 12:00:00
site5,40,13,9.42,2023-02-09 13:00:00
site5,40,14,8.81,2023-02-09 14:00:00
site5,40,15,8.85,2023-02-09 15:00:00
site5,40,16,6.92,2023-02-09 16:00:00
site5,40,17,3.72,2023-02-09 17:00:00
site5,40,18,8.75,2023-02-09 18:00:00
site5,40,19,6.29,2023-02-09 19:00:00
site5,40,20,8.73,2023-02-09 20:00:00
site5,40,21,8.85,2023-02-09 21:00:00
site5,40,22,2.18,2023-02-09 22:00:00
site5,40,23,7.88,2023-02-09 23:00:00
site5,41,0,7.23,2023-02-10 00:00:00
site5,41,1,4.41,2023-02-10 01:00:00
